Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Svkdt travels,A/C Sleeper (2+1),21:30,07h 15m,04:45,4.4,INR 820,14 Seats available
Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,SOLLIGI TRAVELS,A/C Sleeper (2+1),20:45,08h 30m,05:15,4.3,INR 900,11 Seats available
Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Srinivasa Travels,A/C Sleeper (2+1),20:45,08h 15m,05:00,3.7,INR 900,19 Seats available
Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Sri Balaji Transports,A/C Sleeper (2+1),20:30,08h 00m,04:30,3.9,INR 800,19 Seats available
Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Al madeena Travels,A/C Sleeper (2+1),20:00,08h 30m,04:30,3.8,INR 850,22 Seats available
Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Srinivasa Travels,NON A/C Sleeper (2+1),21:20,07h 40m,05:00,4.0,INR 750,22 Seats available
Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Meena tours and travels,A/C Sleeper (2+1),20:40,07h 50m,04:30,4.1,INR 949,18 Seats available
Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,P S R Travels,Non A/C Seater / Sleeper (2+1),18:30,08h 30m,03:00,2.9,INR 549,27 Seats available
Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,SUDHAKAR TRAVELS,A/C Sleeper (2+1),20:15,07h 45m,04:00,3.8,INR 6650,30 Seats available
Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Morning Star Travels,A/C Sleeper (2+1),23:15,07h 30m,06:45,3.3,INR 790,8 Seats available
Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,PRL BUS,A/C Seater / Sleeper (2+1),23:59,08h 01m,08:00,3.5,INR 750,12 Seats available
Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Sai Sri Durga Travels,Non A/C Seater / Sleeper (2+1),18:50,08h 35m,03:25,2.6,INR 3999,40 Seats available
Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Sri KVR Travels,A/C Sleeper (2+1),19:30,08h 05m,03:35,4.0,INR 4555,21 Seats available
Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Sri Balaji Transports,A/C Sleeper (2+1),20:30,08h 00m,04:30,3.9,INR 1000,19 Seats available
Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,S.N Travels,A/C Sleeper (2+1),20:00,08h 30m,04:30,3.8,INR 899,19 Seats available
Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,S.N Travels,A/C Sleeper (2+1),20:15,07h 20m,03:35,3.8,INR 1000,24 Seats available
Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),20:25,08h 05m,04:30,3.6,INR 4999,2 Seats available
Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),20:25,06h 25m,02:50,3.0,INR 5999,1 Seat available
Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Sri Tourist,A/C Seater / Sleeper (2+1),19:30,07h 10m,02:40,2.6,INR 4999,3 Seats available
Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,SS Prasanna Travels,A/C Sleeper (2+1),20:40,07h 30m,04:10,2.4,INR 3999,36 Seats available
Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,AR & BCVR Travels,A/C Sleeper (2+1),23:50,08h 55m,08:45,4.0,INR 1400,1 Seat available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 4511,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:15,04h 00m,19:15,4.0,INR 261,33 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 24864,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",15:30,04h 00m,19:30,4.0,INR 248,36 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3009,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:45,03h 45m,19:30,4.0,INR 263,35 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 23960,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:45,03h 30m,19:15,3.1,INR 260,33 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3492,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),16:00,03h 15m,19:15,4.6,INR 401,41 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 24860,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",16:30,04h 00m,20:30,4.0,INR 248,36 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3466,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,03h 35m,20:05,4.7,INR 263,33 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 27299,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",16:45,04h 45m,21:30,4.0,INR 250,37 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 23962,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:45,03h 30m,20:15,3.9,INR 260,32 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 4381,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:20,04h 15m,21:35,4.0,INR 261,33 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3039,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",17:30,04h 30m,22:00,3.2,INR 252,35 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 23964,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:45,03h 30m,21:15,3.4,INR 260,33 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3135,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:45,04h 45m,22:30,4.0,INR 263,33 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3071,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:00,04h 15m,22:15,4.0,INR 263,33 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 4411,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:15,04h 15m,22:30,2.5,INR 261,30 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 23966,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:45,03h 15m,22:00,3.7,INR 263,31 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3137,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:45,04h 30m,23:15,4.0,INR 263,33 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3496,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),18:45,03h 15m,22:00,3.9,INR 401,45 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3637,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,05h 15m,00:45,4.0,INR 261,32 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 23968,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,03h 15m,23:00,2.8,INR 263,32 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3017,INDRA(A.C. Seater),20:00,03h 30m,23:30,4.2,INR 318,35 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3181,INDRA(A.C. Seater),20:20,03h 39m,23:59,4.0,INR 318,35 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 23970,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,03h 30m,00:15,4.0,INR 260,33 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3938,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:00,03h 10m,00:10,4.0,INR 401,40 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3840,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:10,05h 05m,02:15,4.0,INR 286,33 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3139,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,03h 40m,01:00,4.0,INR 263,33 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 4058,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,04h 25m,02:15,4.5,INR 261,33 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 9200,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,03h 30m,01:30,4.0,INR 263,33 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3257,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:00,03h 45m,01:45,4.0,INR 252,35 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 9370,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:00,03h 10m,01:10,3.5,INR 401,42 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3455,INDRA(A.C. Seater),22:30,04h 00m,02:30,4.0,INR 318,34 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3488,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,03h 30m,02:00,4.5,INR 261,33 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 4274,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:40,03h 25m,02:05,4.0,INR 260,34 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 9458,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,03h 30m,02:30,4.0,INR 263,33 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3494,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,03h 45m,03:00,4.0,INR 261,32 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 6373,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,03h 15m,03:00,4.0,INR 261,30 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,TGSRTC - 2042,LAHARI A/C SLEEPER CUM SEATER,22:10,03h 30m,01:40,4.5,INR 317,37 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,NueGo,Electric A/C Seater/Sleeper (2+1),15:00,04h 05m,19:05,4.0,275,11 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),17:45,05h 25m,23:10,4.0,INR 590,37 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),19:00,04h 45m,23:45,3.2,INR 590,30 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),19:15,05h 15m,00:30,3.2,INR 500,32 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sree Sambhavi Tours and Travels,Non A/C Seater / Sleeper (2+1),20:15,04h 25m,00:40,3.6,INR 460,32 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Mayuri Travels,Non A/C Seater / Sleeper (2+1),20:45,03h 10m,23:55,3.2,INR 699,2 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Nani’s Sai Krishna Travels,A/C Seater / Sleeper (2+1),21:00,04h 00m,01:00,4.3,INR 526,32 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,NueGo,Electric A/C Sleeper (2+1),21:00,03h 20m,00:20,4.4,569,19 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,NueGo,Electric A/C Sleeper (2+1),21:29,03h 41m,01:10,3.5,636,24 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sai Sri Krishna Travels,A/C Seater / Sleeper (2+1),21:30,02h 28m,23:58,4.0,INR 550,32 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Yolo Bus,A/C Sleeper (2+1),21:44,03h 39m,01:23,5.0,INR 700,20 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,NueGo,Electric A/C Seater/Sleeper (2+1),21:45,03h 50m,01:35,3.8,474,17 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,SRKT Travels,Non A/C Seater / Sleeper (2+1),22:20,03h 55m,02:15,4.0,INR 520,28 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),22:30,04h 00m,02:30,4.0,INR 590,33 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Yolo Bus,A/C Sleeper (2+1),22:35,03h 39m,02:14,3.2,INR 500,14 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),22:40,03h 55m,02:35,3.2,INR 444,29 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),22:40,03h 55m,02:35,3.2,INR 500,27 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),22:40,03h 55m,02:35,4.0,INR 450,29 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,SRI INDRAKEELADRI TRAVELS,Non A/C Seater / Sleeper (2+1),22:45,02h 45m,01:30,3.8,693,7 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,VSN Travels,A/C Seater / Sleeper (2+1),22:45,02h 30m,01:15,4.0,INR 580,27 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),22:45,03h 05m,01:50,3.2,INR 777,8 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Saraswathi Travels,A/C Seater / Sleeper (2+1),22:45,04h 15m,03:00,3.6,INR 700,9 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),22:50,03h 55m,02:45,3.8,INR 500,34 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri Krishna Travels,A/C Seater / Sleeper (2+1),23:00,03h 00m,02:00,3.6,INR 610,25 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,SRKT Travels,A/C Seater / Sleeper (2+1),23:00,03h 30m,02:30,4.4,INR 500,30 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri VInayaka Travels(Siva's),A/C Seater / Sleeper (2+1),23:15,03h 20m,02:35,3.0,INR 599,31 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,NueGo,Electric A/C Sleeper (2+1),23:30,03h 20m,02:50,3.0,569,23 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),23:40,02h 50m,02:30,3.4,INR 555,17 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),23:40,02h 50m,02:30,3.5,INR 555,31 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,SVR Tours and Travels,A/C Seater / Sleeper (2+1),23:50,03h 10m,03:00,4.0,INR 580,36 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),23:55,03h 05m,03:00,2.9,INR 749,23 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,GMC Travels,A/C Seater / Sleeper (2+1),00:45,02h 25m,03:10,0.0,INR 720,34 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sai Sree Travels,A/C Seater / Sleeper (2+1),19:30,04h 00m,23:30,0.0,527,28 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Vanjarapu Travels,Non A/C Seater / Sleeper (2+1),20:30,05h 00m,01:30,0.0,463,33 Seats available
Hyderabad to Kanigiri,https://www.redbus.in/bus-tickets/hyderabad-to-kanigiri,TGSRTC - 7461,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:55,08h 00m,01:55,4.2,INR 600,23 Seats available
Hyderabad to Kanigiri,https://www.redbus.in/bus-tickets/hyderabad-to-kanigiri,TGSRTC - 1638,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:00,09h 15m,03:15,4.1,INR 592,28 Seats available
Hyderabad to Kanigiri,https://www.redbus.in/bus-tickets/hyderabad-to-kanigiri,TGSRTC - 6005,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:00,09h 20m,03:20,4.0,INR 621,29 Seats available
Hyderabad to Kanigiri,https://www.redbus.in/bus-tickets/hyderabad-to-kanigiri,TGSRTC - 8105,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,09h 30m,04:00,4.3,INR 592,30 Seats available
Hyderabad to Kanigiri,https://www.redbus.in/bus-tickets/hyderabad-to-kanigiri,TGSRTC - 7881,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:25,08h 10m,03:35,3.9,INR 592,28 Seats available
Hyderabad to Kanigiri,https://www.redbus.in/bus-tickets/hyderabad-to-kanigiri,TGSRTC - 6003,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,09h 20m,05:05,3.9,INR 621,29 Seats available
Hyderabad to Kanigiri,https://www.redbus.in/bus-tickets/hyderabad-to-kanigiri,TGSRTC - 8916,Lahari Non A/C Sleeper Cum Seater,19:45,10h 30m,06:15,3.6,INR 625,35 Seats available
Hyderabad to Kanigiri,https://www.redbus.in/bus-tickets/hyderabad-to-kanigiri,TGSRTC - 6101,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,09h 50m,05:35,4.2,INR 621,24 Seats available
Hyderabad to Kanigiri,https://www.redbus.in/bus-tickets/hyderabad-to-kanigiri,TGSRTC - 7834,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,08h 30m,04:30,3.9,INR 621,31 Seats available
Hyderabad to Kanigiri,https://www.redbus.in/bus-tickets/hyderabad-to-kanigiri,TGSRTC - 8196,Lahari Non A/C Sleeper Cum Seater,20:05,09h 25m,05:30,3.4,INR 619,24 Seats available
Hyderabad to Kanigiri,https://www.redbus.in/bus-tickets/hyderabad-to-kanigiri,V Kaveri Travels,A/C Sleeper (2+1),21:30,09h 30m,07:00,3.6,INR 900,5 Seats available
Hyderabad to Kanigiri,https://www.redbus.in/bus-tickets/hyderabad-to-kanigiri,Kaveri Travels,A/C Sleeper (2+1),21:30,09h 30m,07:00,4.0,INR 849,9 Seats available
Hyderabad to Kanigiri,https://www.redbus.in/bus-tickets/hyderabad-to-kanigiri,Raja Buses,NON AC Seater / Sleeper 2+1,22:00,08h 55m,06:55,2.5,INR 500,15 Seats available
Hyderabad to Kanigiri,https://www.redbus.in/bus-tickets/hyderabad-to-kanigiri,JOSH BUS,Non A/C Seater / Sleeper (2+1),20:45,10h 05m,06:50,3.9,INR 500,15 Seats available
Hyderabad to Kanigiri,https://www.redbus.in/bus-tickets/hyderabad-to-kanigiri,Kamakshi Tours And Travels,A/C Seater / Sleeper (2+1),21:30,10h 00m,07:30,2.9,585,21 Seats available
Hyderabad to Kanigiri,https://www.redbus.in/bus-tickets/hyderabad-to-kanigiri,Sri Krishna Travels,A/C Seater / Sleeper (2+1),20:15,10h 45m,07:00,3.5,INR 600,16 Seats available
Hyderabad to Kanigiri,https://www.redbus.in/bus-tickets/hyderabad-to-kanigiri,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30,09h 45m,07:15,3.8,450,8 Seats available
Hyderabad to Kanigiri,https://www.redbus.in/bus-tickets/hyderabad-to-kanigiri,Raja Buses,NON AC Seater / Sleeper 2+1,21:00,09h 50m,06:50,2.6,INR 550,11 Seats available
Hyderabad to Kanigiri,https://www.redbus.in/bus-tickets/hyderabad-to-kanigiri,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,09h 30m,07:00,2.0,INR 500,26 Seats available
Hyderabad to Kanigiri,https://www.redbus.in/bus-tickets/hyderabad-to-kanigiri,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,09h 30m,07:00,1.8,INR 550,20 Seats available
Hyderabad to Kanigiri,https://www.redbus.in/bus-tickets/hyderabad-to-kanigiri,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:45,09h 05m,06:50,2.0,INR 455,14 Seats available
Hyderabad to Kanigiri,https://www.redbus.in/bus-tickets/hyderabad-to-kanigiri,JOSH BUS,Non A/C Seater / Sleeper (2+1),21:30,09h 20m,06:50,1.9,INR 500,13 Seats available
Hyderabad to Kanigiri,https://www.redbus.in/bus-tickets/hyderabad-to-kanigiri,KKaveri Travels,A/C Sleeper (2+1),21:30,09h 30m,07:00,3.3,INR 800,16 Seats available
Hyderabad to Kanigiri,https://www.redbus.in/bus-tickets/hyderabad-to-kanigiri,Kamakshi Tours And Travels,NON A/C Sleeper (2+1),21:30,10h 00m,07:30,3.3,630,14 Seats available
Hyderabad to Kanigiri,https://www.redbus.in/bus-tickets/hyderabad-to-kanigiri,Anish Travels,Non A/C Seater / Sleeper (2+1),22:40,07h 30m,06:10,2.9,760,21 Seats available
Hyderabad to Kanigiri,https://www.redbus.in/bus-tickets/hyderabad-to-kanigiri,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),22:05,09h 05m,07:10,2.5,INR 499,10 Seats available
Hyderabad to Kanigiri,https://www.redbus.in/bus-tickets/hyderabad-to-kanigiri,SLC Road Lines,Non A/C Seater / Sleeper (2+1),20:50,09h 40m,06:30,0.0,INR 449,26 Seats available
